# raw tracked shifts, before detrend or spectrum
# reference=first b_shift_hz=0 pair_lag_s=0 dt_s=0.254698925107 looks=128
window,look,centre_time_s,disp_az_px,disp_rg_px,vel_los_ms,disp_los_m,phase_rad,quality
0,0,0.25654205,0,0,0,0.000867484988,-0.338169221,0.751605
0,1,0.513074946,0,0,-0.00638288881,-0.000758229931,0.295578631,0.751605
0,2,0.769436935,0,0,-0.00177317517,-0.00120985574,0.471634644,0.751605
0,3,1.02578222,0,0,-0.0118640723,-0.0042316222,1.64960133,0.751605
0,4,1.281978,0,0,-0.0104344465,-0.0068892645,2.68562251,0.751605
0,5,1.53815114,0,0,0.00540400727,-0.00551286966,2.1490664,0.751605
0,6,1.79419456,0,0,0.0194480696,-0.000559467226,0.218095528,0.751605
0,7,2.05020541,0,0,0.000785287966,-0.000359455225,0.140125415,0.751605
0,8,2.30608263,0,0,-0.00101197345,-0.000617203774,0.240602803,0.751605
0,9,2.56192635,0,0,-2.5910739e-05,-0.000623803212,0.243175443,0.751605
0,10,2.81766506,0,0,-0.0192237755,-0.00552007816,2.15187647,0.751605
0,11,3.07336006,0,0,0.0532955543,0.00805424222,-3.13976248,0.751605
0,12,3.32894641,0,0,-0.011969525,0.00500561707,-1.95132556,0.751605
0,13,3.584487,0,0,-0.00253556734,0.0043598108,-1.69957272,0.751605
0,14,3.83993485,0,0,-0.00113129704,0.00407167065,-1.58724787,0.751605
0,15,4.09533618,0,0,0.00383192783,0.00504765855,-1.96771447,0.751605
0,16,4.35065937,0,0,0.000631815678,0.00520858133,-2.03044654,0.751605
0,17,4.60592512,0,0,-0.015980707,0.00113831244,-0.443745123,0.751605
0,18,4.8611098,0,0,-0.00748145579,-0.000767206305,0.299077866,0.751605
0,19,5.1162377,0,0,0.00301921465,1.78442039e-06,-0.000695615559,0.751605
0,20,5.37129773,0,0,-0.000312274274,-7.77515017e-05,0.0303096482,0.751605
0,21,5.62630289,0,0,0.00057452186,6.85785985e-05,-0.0267338013,0.751605
0,22,5.88125211,0,0,0.00749481129,0.00197749898,-0.770882838,0.751605
0,23,6.13614215,0,0,0.000153676043,0.0020166401,-0.786141112,0.751605
0,24,6.39098057,0,0,0.00189100986,0.00249827828,-0.973896762,0.751605
0,25,6.64575558,0,0,-0.00579062756,0.00102341167,-0.398953678,0.751605
0,26,6.90048319,0,0,-0.00372134788,7.55883606e-05,-0.029466397,0.751605
0,27,7.15515174,0,0,0.00709702082,0.00188319194,-0.73411939,0.751605
0,28,7.4097824,0,0,-0.000470995467,0.0017632299,-0.687354928,0.751605
0,29,7.66435048,0,0,-0.00873955495,-0.000462725354,0.180382917,0.751605
0,30,7.91888418,0,0,-0.0109713421,-0.00325711439,1.2697117,0.751605
0,31,8.17336128,0,0,0.0123412085,-0.000113821851,0.0443708507,0.751605
0,32,8.42781187,0,0,-0.00374905616,-0.00106870243,0.416609247,0.751605
0,33,8.68220295,0,0,-0.00914777845,-0.00339863176,1.32487902,0.751605
0,34,8.93657044,0,0,0.0149053186,0.000397736853,-0.155048633,0.751605
0,35,9.19087557,0,0,-0.00137685014,4.70546025e-05,-0.0183431627,0.751605
0,36,9.44515996,0,0,-1.23314253e-05,4.39138018e-05,-0.0171187932,0.751605
0,37,9.69939005,0,0,0.00395849444,0.00105213808,-0.410152015,0.751605
0,38,9.95360519,0,0,0.00030193752,0.00112904124,-0.440130957,0.751605
0,39,10.2077637,0,0,0.0155282521,0.00508407036,-1.98190878,0.751605
0,40,10.4619096,0,0,-0.0190869019,0.000222656948,-0.086797729,0.751605
0,41,10.7159966,0,0,-0.0120490903,-0.00284623341,1.10953913,0.751605
0,42,10.9700733,0,0,0.0416837034,0.00777056105,-3.02917585,0.751605
0,43,11.224101,0,0,-0.0173856504,0.00334245459,-1.30297963,0.751605
0,44,11.4781222,0,0,-0.0272350118,-0.00359427365,1.40114554,0.751605
0,45,11.7320928,0,0,-0.0125815582,-0.00679878301,2.65035037,0.751605
0,46,11.9860587,0,0,0.0375796308,0.00277270857,-1.08087715,0.751605
0,47,12.2399852,0,0,-0.0114478738,-0.000143052582,0.0557657838,0.751605
0,48,12.4939095,0,0,-0.00381890347,-0.00111572319,0.434939218,0.751605
0,49,12.7477932,0,0,-0.00381457476,-0.00208729128,0.813682862,0.751605
0,50,13.0016757,0,0,0.018885804,0.00272290271,-1.06146147,0.751605
0,51,13.2562988,0,0,-0.0158634356,-0.00131749729,0.513596245,0.751605
0,52,13.5101389,0,0,-0.00653686396,-0.00298242951,1.16263207,0.751605
0,53,13.7639523,0,0,-0.00473914299,-0.00418948414,1.63317476,0.751605
0,54,14.0177639,0,0,0.041698807,0.00643115719,-2.50703983,0.751605
0,55,14.2715496,0,0,-0.0121616644,0.00333359434,-1.29952566,0.751605
0,56,14.525334,0,0,-0.0283521571,-0.00388766959,1.51551925,0.751605
0,57,14.7791059,0,0,0.000593833303,-0.00373642089,1.4565584,0.751605
0,58,15.0328743,0,0,0.0126443655,-0.000515914599,0.20111753,0.751605
0,59,15.2866185,0,0,0.0315914093,0.00753038338,-2.93554807,0.751605
0,60,15.5403627,0,0,-0.010047429,0.00497131401,-1.93795329,0.751605
0,61,15.7941069,0,0,-0.0136733116,0.00148873623,-0.580349839,0.751605
0,62,16.0478485,0,0,-0.00970913519,-0.000984170064,0.383656235,0.751605
0,63,16.3015789,0,0,0.0222271932,0.00467707214,-1.82324982,0.751605
0,64,16.5553092,0,0,-0.00427358644,0.00358859427,-1.39893156,0.751605
0,65,16.8090396,0,0,-0.0345633164,-0.00521464527,2.03281043,0.751605
0,66,17.0627734,0,0,-0.00161355894,-0.005625617,2.19301838,0.751605
0,67,17.3165176,0,0,0.00786009724,-0.00362365868,1.41260062,0.751605
0,68,17.5702656,0,0,-0.00763887583,-0.00556927214,2.17105362,0.751605
0,69,17.8240237,0,0,0.039818307,0.00457240786,-1.78244883,0.751605
0,70,18.077786,0,0,-0.00643040831,0.00293458977,-1.14398284,0.751605
0,71,18.3315579,0,0,-0.00968563543,0.00046766884,-0.182310022,0.751605
0,72,18.5853392,0,0,-0.0112811286,-0.00240562249,0.937777016,0.751605
0,73,18.8391388,0,0,-0.00389500253,-0.00339767545,1.32450622,0.751605
0,74,19.0929435,0,0,0.00868883947,-0.00118463737,0.461803839,0.751605
0,75,19.3467569,0,0,0.00685373533,0.000561001649,-0.218693688,0.751605
0,76,19.6005868,0,0,-0.00997164845,-0.00197876649,0.77137695,0.751605
0,77,19.8544419,0,0,-0.0039073214,-0.00297395705,1.15932927,0.751605
0,78,20.1083146,0,0,0.0115970758,-2.01943131e-05,0.00787229199,0.751605
0,79,20.3622112,0,0,0.00251175234,0.000619546307,-0.241515986,0.751605
0,80,20.6161267,0,0,-0.0032621738,-0.000211325852,0.0823805598,0.751605
0,81,20.8700649,0,0,-0.0145956228,-0.0039288153,1.53155897,0.751605
0,82,21.1240233,0,0,-0.00894673871,-0.00620754003,2.41986779,0.751605
0,83,21.3780029,0,0,0.0105487844,-0.00352077598,1.37249415,0.751605
0,84,21.6320114,0,0,0.00769505729,-0.00156085316,0.608462978,0.751605
0,85,21.8860465,0,0,0.0247545162,0.0047440955,-1.84937734,0.751605
0,86,22.1401121,0,0,-0.00509298536,0.0034469176,-1.34370215,0.751605
0,87,22.3942026,0,0,-0.00279235367,0.00273570812,-1.06645337,0.751605
0,88,22.6483335,0,0,0.0172363545,0.0071257891,-2.77782623,0.751605
0,89,22.9024932,0,0,-0.0572012583,-0.00744330991,2.90160447,0.751605
0,90,23.1566956,0,0,0.00291847157,-0.00669997834,2.61183362,0.751605
0,91,23.4109246,0,0,0.0192980609,-0.00178478297,0.695756901,0.751605
0,92,23.6651986,0,0,0.0055657559,-0.000367190923,0.143141,0.751605
0,93,23.9194968,0,0,0.000480955156,-0.000244692161,0.0953876537,0.751605
0,94,24.1738518,0,0,-0.00994002051,-0.0027764047,1.082318,0.751605
0,95,24.4282331,0,0,-0.0103546594,-0.00541372531,2.11041724,0.751605
0,96,24.6826741,0,0,0.0489960588,0.00706551821,-2.754331,0.751605
0,97,24.9371386,0,0,-0.00632582943,0.00545433625,-2.12624849,0.751605
0,98,25.191676,0,0,0.00414928543,0.00651115479,-2.53822507,0.751605
0,99,25.4462374,0,0,-0.0509678711,-0.00647030721,2.52230157,0.751605
0,100,25.7008753,0,0,0.00356502064,-0.00556230028,2.1683358,0.751605
0,101,25.9555336,0,0,0.0522683928,0.00775040319,-3.02131777,0.751605
0,102,26.210272,0,0,-0.0115590429,0.00480632738,-1.87363702,0.751605
0,103,26.4650273,0,0,0.0105729351,0.00749924258,-2.92340854,0.751605
0,104,26.7198782,0,0,-0.0154656469,0.00356015894,-1.3878467,0.751605
0,105,26.9747443,0,0,-0.000890152376,0.00333343809,-1.29946475,0.751605
0,106,27.2297102,0,0,-0.00395355704,0.00232647136,-0.906921757,0.751605
0,107,27.4846872,0,0,0.00328556052,0.0031633001,-1.23314034,0.751605
0,108,27.7397812,0,0,0.00446863164,0.00430145577,-1.67682435,0.751605
0,109,27.9948828,0,0,-0.0133080644,0.000911906073,-0.355485767,0.751605
0,110,28.2501065,0,0,-0.00975691427,-0.0015731695,0.613264222,0.751605
